                      FASHIONS   occurs 9 times
                          FAST   occurs 129 times
                    FASTCLOSED   occurs 1 times
                        FASTED   occurs 1 times
                        FASTEN   occurs 4 times
                       FASTEND   occurs 3 times
                      FASTENED   occurs 2 times
                        FASTER   occurs 16 times
                       FASTEST   occurs 2 times
                   FASTFALLING   occurs 1 times
                         FASTI   occurs 1 times
                       FASTING   occurs 13 times
                      FASTLOST   occurs 1 times
                        FASTLY   occurs 1 times
                       FASTNED   occurs 4 times
                      FASTOLFE   occurs 10 times
                         FASTS   occurs 4 times
                           FAT   occurs 66 times
                         FATAL   occurs 42 times
                       FATALLY   occurs 1 times
                  FATALPLOTTED   occurs 1 times
                    FATALREADY   occurs 1 times
                     FATBRAIND   occurs 1 times
                          FATE   occurs 44 times
                         FATED   occurs 5 times
                         FATES   occurs 14 times
                       FATGUTS   occurs 1 times
                        FATHER   occurs 836 times
                       FATHERD   occurs 2 times
                      FATHERED   occurs 1 times
                   FATHERINLAW   occurs 4 times
                    FATHERLESS   occurs 2 times
                      FATHERLY   occurs 3 times
                       FATHERS   occurs 276 times
                    FATHERSMEN   occurs 1 times
                        FATHOM   occurs 8 times
                    FATHOMLESS   occurs 1 times
                       FATHOMS   occurs 3 times
                      FATIGATE   occurs 1 times
                    FATKIDNEYD   occurs 1 times
                       FATNESS   occurs 1 times
                       FATROOM   occurs 1 times
                          FATS   occurs 1 times
                        FATTED   occurs 2 times
                        FATTER   occurs 1 times
                       FATTEST   occurs 2 times
                       FATTING   occurs 1 times
                        FATUUS   occurs 1 times
                     FATWITTED   occurs 1 times
                  FAUCONBRIDGE   occurs 2 times
                 FAULCONBRIDGE   occurs 22 times
                         FAULT   occurs 162 times
                      FAULTALL   occurs 1 times
                      FAULTAND   occurs 1 times
                    FAULTINESS   occurs 1 times
                     FAULTLESS   occurs 3 times
                        FAULTS   occurs 103 times
                        FAULTY   occurs 3 times
                        FAUSSE   occurs 1 times
                        FAUSTE   occurs 1 times
                     FAUSTUSES   occurs 1 times
                          FAUT   occurs 1 times
                         FAVOR   occurs 10 times
                     FAVORABLE   occurs 1 times
                     FAVORABLY   occurs 1 times
                        FAVORS   occurs 2 times
                        FAVOUR   occurs 118 times
                    FAVOURABLE   occurs 4 times
                       FAVOURD   occurs 1 times
                      FAVOURER   occurs 2 times
                     FAVOURERS   occurs 1 times
                     FAVOURING   occurs 2 times
                     FAVOURITE   occurs 2 times
                    FAVOURITES   occurs 7 times
                       FAVOURS   occurs 42 times
                        FAVOUT   occurs 1 times
                          FAWN   occurs 13 times
                         FAWND   occurs 1 times
                       FAWNETH   occurs 1 times
                       FAWNING   occurs 5 times
                         FAWNS   occurs 2 times
                           FAY   occurs 3 times
                            FE   occurs 4 times
                        FEALTY   occurs 6 times
                          FEAR   occurs 625 times
                         FEARD   occurs 44 times
                        FEARED   occurs 4 times
                       FEAREST   occurs 1 times
                       FEARFUL   occurs 89 times
                    FEARFULLST   occurs 1 times
                     FEARFULLY   occurs 7 times
                   FEARFULNESS   occurs 1 times
              FEARFULWHEREFORE   occurs 1 times
                       FEARING   occurs 24 times
                      FEARLESS   occurs 3 times
                         FEARS   occurs 77 times
                        FEARST   occurs 3 times
                 FEARSURPRISED   occurs 1 times
                    FEARSWHICH   occurs 1 times
                     FEARTWILL   occurs 1 times
                         FEAST   occurs 100 times
                       FEASTED   occurs 5 times
                      FEASTING   occurs 8 times
                        FEASTS   occurs 17 times
                      FEASTWON   occurs 1 times
                          FEAT   occurs 6 times
                        FEATED   occurs 1 times
                        FEATER   occurs 1 times
                       FEATHER   occurs 23 times
                FEATHERBEDHERE   occurs 1 times
                      FEATHERD   occurs 1 times
                     FEATHERED   occurs 2 times
                      FEATHERS   occurs 13 times
                        FEATLY   occurs 2 times
                         FEATS   occurs 13 times
                       FEATURD   occurs 1 times
                       FEATURE   occurs 15 times
                      FEATURED   occurs 1 times
                   FEATURELESS   occurs 1 times
                      FEATURES   occurs 3 times
